id_cliente,situacao_cliente,idade,genero,qtde_dependentes,escolaridade,estado_civil,faixa_renda,categoria_cartao,meses_relacionamento,qtde_produtos,meses_inativo_12m,qtde_contatos_12m,limite_credito,saldo_rotativo_total,limite_disponivel_medio,mudanca_valor_transacoes_Q4_Q1,valor_total_transacoes,qtde_total_transacoes,mudanca_qtde_transacoes_Q4_Q1,taxa_utilizacao_media,faixa_etaria,anos_relacionamento,valor_medio_transacao,percentual_limite_usado,categoria_cartao_nivel,alvo_churn
711039633,Cliente Ativo,52,Feminino,4,Pós-graduado,Casado(a),Menos de US$40K,Azul,36,5,3,3,1594.0,0,1594.0,0.472,4653.0,65,0.667,0.0,45–54,3.0,71.58,0.0,1,0
714074808,Cliente Ativo,58,Feminino,0,Ensino médio,Casado(a),Menos de US$40K,Azul,36,3,3,1,2241.0,1670,571.0,0.704,4653.0,75,0.63,0.745,55–64,3.0,62.04,74.5,1,0
710439483,Cliente Ativo,51,Feminino,2,Graduado,Solteiro(a),Menos de US$40K,Azul,39,3,4,2,2581.0,1722,859.0,0.765,4431.0,79,0.717,0.667,45–54,3.2,56.09,66.7,1,0
717516333,Cliente Ativo,40,Masculino,2,Graduado,Casado(a),Mais de US$120K,Azul,33,6,4,1,14713.0,905,13808.0,0.817,4125.0,82,0.822,0.062,35–44,2.8,50.3,6.2,1,0
788835408,Cliente Perdido,49,Feminino,3,Não informado,Casado(a),Menos de US$40K,Azul,33,6,3,3,2910.0,0,2910.0,0.789,2648.0,41,0.464,0.0,45–54,2.8,64.59,0.0,1,1
716414958,Cliente Ativo,39,Feminino,3,Ensino médio,Solteiro(a),Não informado,Azul,36,3,3,3,2366.0,1927,439.0,0.631,3659.0,66,0.833,0.814,35–44,3.0,55.44,81.4,1,0
712327608,Cliente Perdido,54,Feminino,0,Doutorado,Solteiro(a),Menos de US$40K,Azul,36,4,3,2,2708.0,0,2708.0,0.673,2321.0,45,0.552,0.0,45–54,3.0,51.58,0.0,1,1
796326483,Cliente Ativo,42,Masculino,3,Ensino médio,Casado(a),US$80K–US$120K,Azul,36,5,4,3,1681.0,0,1681.0,0.994,5416.0,82,0.952,0.0,35–44,3.0,66.05,0.0,1,0
714146208,Cliente Ativo,40,Feminino,4,Não informado,Solteiro(a),Menos de US$40K,Azul,32,6,1,1,2594.0,2159,435.0,0.792,3872.0,71,0.511,0.832,35–44,2.7,54.54,83.2,1,0
779166783,Cliente Ativo,41,Feminino,4,Não informado,Solteiro(a),US$40K–US$60K,Azul,31,5,1,2,2128.0,1383,745.0,0.679,3968.0,81,0.761,0.65,35–44,2.6,48.99,65.0,1,0
720818658,Cliente Ativo,50,Feminino,1,Sem escolaridade,Casado(a),Menos de US$40K,Azul,38,3,3,3,1438.3,0,1438.3,0.679,4594.0,86,0.72,0.0,45–54,3.2,53.42,0.0,1,0
712982808,Cliente Perdido,47,Masculino,2,Doutorado,Divorciado(a),US$80K–US$120K,Azul,32,1,3,3,1438.3,0,1438.3,0.454,2388.0,42,0.5,0.0,45–54,2.7,56.86,0.0,1,1
718657083,Cliente Ativo,46,Masculino,3,Ensino médio,Casado(a),US$60K–US$80K,Azul,36,4,3,1,4696.0,0,4696.0,0.732,4828.0,62,1.455,0.0,45–54,3.0,77.87,0.0,1,0
715222533,Cliente Perdido,52,Feminino,3,Graduado,Casado(a),Menos de US$40K,Azul,36,5,3,3,2566.0,1079,1487.0,0.554,2340.0,36,0.5,0.42,45–54,3.0,65.0,42.0,1,1
718187508,Cliente Ativo,53,Feminino,2,Não informado,Casado(a),Não informado,Azul,36,3,4,3,2592.0,1364,1228.0,0.679,4208.0,68,0.7,0.526,45–54,3.0,61.88,52.6,1,0
802455633,Cliente Ativo,56,Feminino,1,Não informado,Solteiro(a),Menos de US$40K,Azul,50,4,4,1,1698.0,0,1698.0,0.847,4371.0,74,0.897,0.0,55–64,4.2,59.07,0.0,1,0
714493983,Cliente Ativo,57,Feminino,2,Graduado,Casado(a),US$40K–US$60K,Azul,47,5,2,2,4682.0,1010,3672.0,0.638,4322.0,83,0.694,0.216,55–64,3.9,52.07,21.6,1,0
780664758,Cliente Ativo,56,Feminino,2,Sem escolaridade,Casado(a),US$40K–US$60K,Azul,44,6,1,2,4439.0,1513,2926.0,0.752,4532.0,95,0.696,0.341,55–64,3.7,47.71,34.1,1,0
718466883,Cliente Ativo,34,Feminino,1,Sem escolaridade,Solteiro(a),Menos de US$40K,Azul,25,6,1,2,2689.0,1618,1071.0,0.587,4237.0,79,0.681,0.602,26–34,2.1,53.63,60.2,1,0
771338658,Cliente Ativo,46,Masculino,2,Ensino médio,Casado(a),US$80K–US$120K,Azul,30,6,3,1,11670.0,915,10755.0,0.892,4277.0,89,0.854,0.078,45–54,2.5,48.06,7.8,1,0
709052883,Cliente Ativo,47,Feminino,4,Ensino médio,Solteiro(a),US$40K–US$60K,Azul,36,3,1,1,1596.0,0,1596.0,0.788,5678.0,81,0.8,0.0,45–54,3.0,70.1,0.0,1,0
708373083,Cliente Perdido,40,Feminino,4,Não informado,Casado(a),US$40K–US$60K,Azul,30,1,3,4,3356.0,2517,839.0,0.583,2032.0,39,0.231,0.75,35–44,2.5,52.1,75.0,1,1
716157408,Cliente Ativo,53,Masculino,0,Ensino médio,Casado(a),US$60K–US$80K,Azul,46,4,4,2,1590.0,0,1590.0,0.556,4229.0,73,1.086,0.0,45–54,3.8,57.93,0.0,1,0
713305233,Cliente Ativo,55,Masculino,2,Graduado,Solteiro(a),US$80K–US$120K,Azul,46,5,5,2,4994.0,0,4994.0,0.717,4802.0,81,0.761,0.0,45–54,3.8,59.28,0.0,1,0
713000058,Cliente Ativo,51,Feminino,3,Graduado,Casado(a),US$40K–US$60K,Prata,44,4,2,3,16406.0,0,16406.0,0.627,4075.0,75,0.63,0.0,45–54,3.7,54.33,0.0,2,0
714909858,Cliente Ativo,52,Feminino,2,Não informado,Casado(a),Menos de US$40K,Azul,36,6,3,1,2451.0,1733,718.0,0.724,5283.0,90,0.698,0.707,45–54,3.0,58.7,70.7,1,0
804371733,Cliente Ativo,40,Masculino,2,Sem escolaridade,Casado(a),US$80K–US$120K,Azul,29,5,2,3,9109.0,1347,7762.0,0.695,3991.0,84,0.867,0.148,35–44,2.4,47.51,14.8,1,0
772846383,Cliente Ativo,45,Feminino,1,Não informado,Solteiro(a),Menos de US$40K,Azul,36,3,4,1,2632.0,1480,1152.0,0.588,4787.0,89,0.679,0.562,35–44,3.0,53.79,56.2,1,0
712552608,Cliente Perdido,46,Feminino,3,Graduado,Casado(a),Menos de US$40K,Azul,34,3,3,1,1438.3,0,1438.3,0.714,2658.0,43,0.654,0.0,45–54,2.8,61.81,0.0,1,1
719887008,Cliente Ativo,38,Feminino,3,Graduado,Casado(a),Menos de US$40K,Azul,36,5,4,3,1757.0,1352,405.0,0.879,4121.0,81,0.421,0.769,35–44,3.0,50.88,76.9,1,0
773342808,Cliente Ativo,46,Feminino,1,Não informado,Solteiro(a),Menos de US$40K,Azul,40,6,4,3,2711.0,1793,918.0,0.681,5084.0,79,0.717,0.661,45–54,3.3,64.35,66.1,1,0
708375858,Cliente Ativo,47,Feminino,4,Ensino médio,Divorciado(a),Menos de US$40K,Azul,36,5,4,2,2776.0,1341,1435.0,0.744,4318.0,68,0.943,0.483,45–54,3.0,63.5,48.3,1,0
789417708,Cliente Ativo,44,Feminino,2,Sem escolaridade,Casado(a),US$40K–US$60K,Azul,35,3,2,1,1438.3,1091,347.3,0.702,4988.0,90,0.731,0.759,35–44,2.9,55.42,75.9,1,0
794675058,Cliente Perdido,36,Masculino,3,Graduado,Casado(a),US$80K–US$120K,Azul,21,5,3,2,5015.0,1963,3052.0,0.881,2491.0,43,0.87,0.391,35–44,1.8,57.93,39.1,1,1
718034058,Cliente Ativo,40,Masculino,4,Graduado,Solteiro(a),US$60K–US$80K,Azul,36,3,2,2,8529.0,901,7628.0,0.764,4252.0,68,0.511,0.106,35–44,3.0,62.53,10.6,1,0
778919583,Cliente Ativo,49,Feminino,0,Graduado,Casado(a),Menos de US$40K,Azul,30,3,2,0,1604.0,1112,492.0,0.618,4253.0,68,0.744,0.693,45–54,2.5,62.54,69.3,1,0
713850783,Cliente Ativo,56,Feminino,1,Faculdade,Casado(a),Não informado,Azul,36,6,2,2,4263.0,0,4263.0,0.64,4876.0,70,1.188,0.0,55–64,3.0,69.66,0.0,1,0
814785108,Cliente Ativo,45,Feminino,1,Graduado,Casado(a),Menos de US$40K,Azul,40,5,3,2,2493.0,1655,838.0,0.907,4473.0,76,0.9,0.664,35–44,3.3,58.86,66.4,1,0
809616108,Cliente Perdido,38,Feminino,2,Ensino médio,Solteiro(a),Menos de US$40K,Azul,33,3,3,3,1568.0,0,1568.0,0.611,2812.0,59,0.788,0.0,35–44,2.8,47.66,0.0,1,1
809378133,Cliente Ativo,43,Feminino,3,Sem escolaridade,Solteiro(a),Menos de US$40K,Azul,38,6,1,2,1521.0,0,1521.0,0.791,4880.0,79,0.549,0.0,35–44,3.2,61.77,0.0,1,0
779658408,Cliente Ativo,48,Masculino,2,Graduado,Solteiro(a),US$40K–US$60K,Azul,31,6,3,3,3261.0,1730,1531.0,0.682,4242.0,65,0.667,0.531,45–54,2.6,65.26,53.1,1,0
717954333,Cliente Ativo,39,Feminino,2,Não informado,Solteiro(a),Menos de US$40K,Azul,25,4,2,1,1781.0,935,846.0,0.868,5093.0,77,0.974,0.525,35–44,2.1,66.14,52.5,1,0
737052258,Cliente Ativo,62,Feminino,1,Não informado,Solteiro(a),Menos de US$40K,Azul,55,6,1,1,5284.0,2517,2767.0,0.674,4525.0,63,0.537,0.476,55–64,4.6,71.83,47.6,1,0
708108333,Cliente Perdido,47,Feminino,3,Graduado,Casado(a),Não informado,Azul,36,3,3,1,5590.0,0,5590.0,0.34026,1507.0,32,0.231,0.0,45–54,3.0,47.09,0.0,1,1
715047333,Cliente Ativo,57,Feminino,1,Ensino médio,Casado(a),Não informado,Azul,36,5,2,3,1734.0,980,754.0,0.639,4313.0,92,0.917,0.565,55–64,3.0,46.88,56.5,1,0
714390858,Cliente Ativo,48,Feminino,5,Não informado,Solteiro(a),Não informado,Azul,36,4,2,3,7645.0,931,6714.0,0.894,5016.0,73,0.622,0.122,45–54,3.0,68.71,12.2,1,0
717107808,Cliente Ativo,48,Feminino,1,Sem escolaridade,Não informado,US$40K–US$60K,Azul,39,6,4,2,1438.3,1218,220.3,0.752,4600.0,76,0.617,0.847,45–54,3.2,60.53,84.7,1,0
713564208,Cliente Ativo,34,Feminino,1,Graduado,Não informado,Menos de US$40K,Azul,23,4,1,1,2207.0,1527,680.0,0.861,4159.0,64,1.133,0.692,26–34,1.9,64.98,69.2,1,0
720357483,Cliente Ativo,46,Feminino,1,Faculdade,Casado(a),Menos de US$40K,Azul,23,5,2,1,1723.0,1010,713.0,0.704,4112.0,82,0.864,0.586,45–54,1.9,50.15,58.6,1,0
803339583,Cliente Ativo,49,Feminino,2,Pós-graduado,Casado(a),Menos de US$40K,Azul,44,4,4,2,1644.0,0,1644.0,1.033,4898.0,82,0.783,0.0,45–54,3.7,59.73,0.0,1,0
708972783,Cliente Perdido,48,Feminino,4,Faculdade,Casado(a),Menos de US$40K,Azul,37,3,2,3,1745.0,0,1745.0,0.657,2297.0,44,0.63,0.0,45–54,3.1,52.2,0.0,1,1
710157108,Cliente Ativo,42,Feminino,3,Graduado,Solteiro(a),US$40K–US$60K,Azul,33,6,2,3,3376.0,1661,1715.0,0.618,4629.0,75,0.923,0.492,35–44,2.8,61.72,49.2,1,0
721483158,Cliente Ativo,47,Masculino,3,Graduado,Casado(a),US$60K–US$80K,Azul,29,4,3,3,7298.0,0,7298.0,0.589,4512.0,72,0.756,0.0,45–54,2.4,62.67,0.0,1,0
767553333,Cliente Perdido,45,Masculino,3,Graduado,Solteiro(a),US$80K–US$120K,Azul,39,1,3,3,8383.0,0,8383.0,0.809,2600.0,44,0.517,0.0,35–44,3.2,59.09,0.0,1,1
710436108,Cliente Ativo,41,Masculino,4,Ensino médio,Não informado,US$40K–US$60K,Azul,29,5,4,2,3600.0,746,2854.0,0.824,4184.0,61,0.694,0.207,35–44,2.4,68.59,20.7,1,0
779870883,Cliente Ativo,45,Feminino,4,Ensino médio,Solteiro(a),US$40K–US$60K,Azul,29,3,2,1,4595.0,1781,2814.0,0.708,3746.0,68,0.545,0.388,35–44,2.4,55.09,38.8,1,0
817188408,Cliente Ativo,57,Masculino,0,Sem escolaridade,Divorciado(a),US$80K–US$120K,Azul,39,4,4,3,2795.0,1832,963.0,0.839,4679.0,67,0.861,0.655,55–64,3.2,69.84,65.5,1,0
719723658,Cliente Ativo,49,Feminino,2,Sem escolaridade,Solteiro(a),Menos de US$40K,Azul,39,6,1,3,1768.0,0,1768.0,0.788,4628.0,90,0.837,0.0,45–54,3.2,51.42,0.0,1,0
806189658,Cliente Ativo,50,Feminino,2,Sem escolaridade,Solteiro(a),Menos de US$40K,Azul,45,4,2,3,1780.0,893,887.0,0.609,4630.0,73,0.587,0.502,45–54,3.8,63.42,50.2,1,0
789070233,Cliente Ativo,51,Feminino,3,Graduado,Divorciado(a),Menos de US$40K,Azul,39,5,4,3,2987.0,1764,1223.0,0.686,4339.0,72,0.6,0.591,45–54,3.2,60.26,59.1,1,0
712013808,Cliente Ativo,44,Feminino,4,Sem escolaridade,Solteiro(a),Não informado,Azul,24,6,3,2,2717.0,1720,997.0,0.869,4196.0,71,0.614,0.633,35–44,2.0,59.1,63.3,1,0
708602283,Cliente Ativo,40,Feminino,4,Sem escolaridade,Casado(a),Não informado,Azul,36,3,3,1,2887.0,0,2887.0,0.581,3941.0,82,1.158,0.0,35–44,3.0,48.06,0.0,1,0
809452383,Cliente Ativo,37,Feminino,2,Graduado,Casado(a),Menos de US$40K,Azul,32,6,1,3,1438.3,0,1438.3,0.707,4733.0,89,0.816,0.0,35–44,2.7,53.18,0.0,1,0
714413283,Cliente Ativo,46,Masculino,3,Não informado,Casado(a),US$80K–US$120K,Azul,40,6,1,1,10879.0,860,10019.0,0.974,4629.0,69,0.725,0.079,45–54,3.3,67.09,7.9,1,0
712407783,Cliente Ativo,39,Feminino,1,Graduado,Solteiro(a),Menos de US$40K,Azul,28,5,3,3,1809.0,1181,628.0,0.656,4452.0,83,0.596,0.653,35–44,2.3,53.64,65.3,1,0
720062508,Cliente Perdido,38,Feminino,2,Não informado,Casado(a),US$40K–US$60K,Azul,28,6,2,2,1628.0,0,1628.0,0.876,2527.0,41,0.64,0.0,35–44,2.3,61.63,0.0,1,1
717878883,Cliente Ativo,45,Feminino,3,Não informado,Solteiro(a),Menos de US$40K,Azul,36,3,4,0,1438.3,0,1438.3,0.678,4463.0,71,0.821,0.0,35–44,3.0,62.86,0.0,1,0
714013983,Cliente Perdido,37,Feminino,4,Pós-graduado,Casado(a),Menos de US$40K,Azul,36,3,3,3,1586.0,0,1586.0,0.497,2109.0,41,0.414,0.0,35–44,3.0,51.44,0.0,1,1
753208833,Cliente Ativo,43,Feminino,5,Sem escolaridade,Casado(a),US$40K–US$60K,Azul,36,5,3,2,2311.0,1320,991.0,0.658,3967.0,71,0.69,0.571,35–44,3.0,55.87,57.1,1,0
721241583,Cliente Ativo,48,Feminino,3,Graduado,Casado(a),Menos de US$40K,Azul,43,5,3,2,2109.0,1205,904.0,0.514,2935.0,60,0.935,0.571,45–54,3.6,48.92,57.1,1,0
713695158,Cliente Ativo,51,Feminino,4,Sem escolaridade,Divorciado(a),Menos de US$40K,Azul,40,5,4,3,1562.0,1057,505.0,0.807,5019.0,78,0.696,0.677,45–54,3.3,64.35,67.7,1,0
711540108,Cliente Perdido,44,Feminino,4,Doutorado,Não informado,Não informado,Azul,33,5,3,6,1438.3,0,1438.3,0.676,2316.0,48,0.5,0.0,35–44,2.8,48.25,0.0,1,1
823878408,Cliente Ativo,39,Masculino,4,Graduado,Casado(a),US$80K–US$120K,Azul,35,6,2,1,2981.0,757,2224.0,0.764,4824.0,76,0.81,0.254,35–44,2.9,63.47,25.4,1,0
779533983,Cliente Ativo,47,Masculino,2,Faculdade,Divorciado(a),US$80K–US$120K,Azul,31,3,1,3,5295.0,723,4572.0,0.793,4412.0,90,0.579,0.137,45–54,2.6,49.02,13.7,1,0
713583408,Cliente Perdido,51,Feminino,4,Graduado,Solteiro(a),US$40K–US$60K,Azul,37,2,3,2,4708.0,920,3788.0,0.544,2179.0,50,1.273,0.195,45–54,3.1,43.58,19.5,1,1
714037308,Cliente Ativo,54,Masculino,2,Ensino médio,Casado(a),US$60K–US$80K,Azul,50,3,1,3,2210.0,1002,1208.0,0.938,4798.0,86,0.654,0.453,45–54,4.2,55.79,45.3,1,0
715581633,Cliente Ativo,53,Feminino,3,Não informado,Casado(a),US$40K–US$60K,Azul,45,4,3,1,1972.0,0,1972.0,0.761,5085.0,73,0.587,0.0,45–54,3.8,69.66,0.0,1,0
795684783,Cliente Ativo,48,Masculino,4,Ensino médio,Solteiro(a),US$60K–US$80K,Azul,42,5,4,2,2384.0,1596,788.0,0.831,3149.0,59,0.903,0.669,45–54,3.5,53.37,66.9,1,0
718645308,Cliente Ativo,35,Masculino,4,Faculdade,Casado(a),Menos de US$40K,Azul,36,3,3,3,2311.0,1222,1089.0,0.674,4730.0,89,0.745,0.529,26–34,3.0,53.15,52.9,1,0
717870108,Cliente Ativo,46,Feminino,4,Não informado,Não informado,US$40K–US$60K,Azul,37,6,4,2,1912.0,1172,740.0,0.827,4841.0,81,0.884,0.613,45–54,3.1,59.77,61.3,1,0
815515158,Cliente Ativo,49,Feminino,2,Não informado,Solteiro(a),US$40K–US$60K,Azul,44,6,1,3,2147.0,1402,745.0,0.612,4240.0,69,0.683,0.653,45–54,3.7,61.45,65.3,1,0
713957283,Cliente Perdido,42,Feminino,4,Sem escolaridade,Casado(a),Menos de US$40K,Azul,23,3,2,3,3214.0,0,3214.0,0.435,2119.0,44,0.517,0.0,35–44,1.9,48.16,0.0,1,1
715058433,Cliente Ativo,43,Feminino,4,Sem escolaridade,Casado(a),Menos de US$40K,Azul,36,5,3,3,3006.0,879,2127.0,0.759,5125.0,87,0.74,0.292,35–44,3.0,58.91,29.2,1,0
794771208,Cliente Ativo,52,Masculino,3,Não informado,Solteiro(a),US$80K–US$120K,Azul,46,5,1,2,2735.0,1942,793.0,0.582,3724.0,66,0.692,0.71,45–54,3.8,56.42,71.0,1,0
720180633,Cliente Ativo,50,Masculino,2,Faculdade,Casado(a),Mais de US$120K,Azul,36,3,2,3,3390.0,2385,1005.0,0.656,4128.0,73,0.698,0.704,45–54,3.0,56.55,70.4,1,0
815539233,Cliente Perdido,54,Masculino,4,Ensino médio,Solteiro(a),US$80K–US$120K,Prata,49,1,3,4,34516.0,214,34294.14,0.34026,1201.0,22,0.231,0.006,45–54,4.1,54.59,0.6,2,1
778933983,Cliente Ativo,55,Feminino,0,Sem escolaridade,Não informado,Não informado,Azul,39,4,3,3,11249.0,2012,9237.0,0.659,3882.0,55,0.964,0.179,45–54,3.2,70.58,17.9,1,0
717960033,Cliente Ativo,52,Feminino,1,Graduado,Solteiro(a),Menos de US$40K,Azul,44,6,3,1,2484.0,1495,989.0,0.922,4084.0,86,0.536,0.602,45–54,3.7,47.49,60.2,1,0
825368658,Cliente Ativo,40,Feminino,4,Ensino médio,Solteiro(a),Menos de US$40K,Azul,36,5,5,3,2932.0,1664,1268.0,0.612,4795.0,82,0.708,0.568,35–44,3.0,58.48,56.8,1,0
721154208,Cliente Ativo,60,Feminino,1,Não informado,Casado(a),Menos de US$40K,Azul,36,3,4,3,2882.0,2081,801.0,0.644,4933.0,103,0.661,0.722,55–64,3.0,47.89,72.2,1,0
718572408,Cliente Ativo,45,Feminino,5,Pós-graduado,Não informado,Menos de US$40K,Azul,36,5,2,3,2658.0,694,1964.0,0.722,4774.0,92,0.769,0.261,35–44,3.0,51.89,26.1,1,0
749571633,Cliente Ativo,44,Feminino,2,Faculdade,Não informado,Não informado,Azul,37,4,3,3,5589.0,1336,4253.0,0.944,4262.0,75,1.027,0.239,35–44,3.1,56.83,23.9,1,0
713914683,Cliente Ativo,44,Feminino,1,Graduado,Solteiro(a),US$40K–US$60K,Azul,36,3,4,2,1484.0,885,599.0,0.951,4819.0,74,0.805,0.596,35–44,3.0,65.12,59.6,1,0
713301633,Cliente Ativo,57,Feminino,3,Doutorado,Solteiro(a),Não informado,Azul,36,5,1,1,1678.0,1162,516.0,0.722,4402.0,87,0.851,0.692,55–64,3.0,50.6,69.2,1,0
711399408,Cliente Perdido,34,Feminino,2,Graduado,Divorciado(a),Não informado,Azul,25,2,3,4,12373.0,0,12373.0,0.71,2462.0,40,0.429,0.0,26–34,2.1,61.55,0.0,1,1
711494208,Cliente Ativo,52,Masculino,2,Não informado,Casado(a),Menos de US$40K,Azul,36,3,3,3,2846.0,1606,1240.0,0.697,5092.0,86,0.792,0.564,45–54,3.0,59.21,56.4,1,0
711716133,Cliente Perdido,42,Feminino,3,Ensino médio,Casado(a),US$40K–US$60K,Azul,34,6,3,1,1585.0,1381,210.078,0.706,2360.0,40,0.379,0.871,35–44,2.8,59.0,87.1,1,1
713906508,Cliente Ativo,42,Feminino,3,Não informado,Solteiro(a),Menos de US$40K,Azul,36,6,3,3,2837.0,834,2003.0,0.427,3892.0,69,0.408,0.294,35–44,3.0,56.41,29.4,1,0
708768258,Cliente Ativo,51,Feminino,4,Doutorado,Casado(a),Menos de US$40K,Azul,43,6,1,2,2066.0,1077,989.0,0.715,4678.0,91,0.655,0.521,45–54,3.6,51.41,52.1,1,0
719538183,Cliente Ativo,47,Masculino,1,Ensino médio,Casado(a),US$60K–US$80K,Azul,36,4,4,3,20789.0,0,20789.0,0.82,4105.0,67,0.718,0.0,45–54,3.0,61.27,0.0,1,0
718957083,Cliente Ativo,48,Feminino,1,Graduado,Solteiro(a),Menos de US$40K,Azul,35,5,2,2,1449.0,0,1449.0,0.785,4797.0,88,0.913,0.0,45–54,2.9,54.51,0.0,1,0
720872433,Cliente Perdido,39,Feminino,1,Sem escolaridade,Solteiro(a),US$40K–US$60K,Azul,28,5,3,6,3911.0,0,3911.0,0.897,2867.0,42,0.556,0.0,35–44,2.3,68.26,0.0,1,1
779403558,Cliente Ativo,56,Feminino,0,Não informado,Casado(a),Menos de US$40K,Azul,45,5,1,1,1737.0,0,1737.0,0.653,4611.0,73,0.973,0.0,55–64,3.8,63.16,0.0,1,0
788994783,Cliente Ativo,48,Feminino,3,Graduado,Solteiro(a),Menos de US$40K,Azul,35,3,4,3,1815.0,557,1258.0,0.672,4519.0,76,0.854,0.307,45–54,2.9,59.46,30.7,1,0
715530258,Cliente Perdido,46,Feminino,2,Pós-graduado,Solteiro(a),Não informado,Azul,37,1,3,3,4848.0,2517,2331.0,0.651,2353.0,53,0.828,0.519,45–54,3.1,44.4,51.9,1,1
803380383,Cliente Ativo,46,Feminino,5,Graduado,Divorciado(a),Menos de US$40K,Azul,40,3,3,3,1592.0,925,667.0,0.804,4615.0,90,0.667,0.581,45–54,3.3,51.28,58.1,1,0
716766033,Cliente Ativo,40,Feminino,4,Não informado,Solteiro(a),Menos de US$40K,Azul,31,5,2,3,1768.0,1242,526.0,0.776,4439.0,65,0.806,0.702,35–44,2.6,68.29,70.2,1,0
757300008,Cliente Ativo,44,Feminino,2,Graduado,Solteiro(a),Não informado,Azul,37,4,3,3,8128.0,2344,5784.0,0.788,4251.0,80,1.051,0.288,35–44,3.1,53.14,28.8,1,0
810986883,Cliente Ativo,45,Feminino,0,Ensino médio,Solteiro(a),Não informado,Azul,40,5,4,0,2557.0,1898,659.0,0.772,4808.0,83,0.694,0.742,35–44,3.3,57.93,74.2,1,0
819200133,Cliente Ativo,44,Masculino,3,Graduado,Não informado,US$60K–US$80K,Azul,39,5,4,3,2991.0,642,2349.0,0.76,4646.0,62,0.55,0.215,35–44,3.2,74.94,21.5,1,0
710410158,Cliente Perdido,49,Masculino,2,Graduado,Não informado,US$80K–US$120K,Azul,38,3,4,3,34516.0,0,34294.14,0.482,1592.0,35,0.346,0.0,45–54,3.2,45.49,0.0,1,1
714488433,Cliente Ativo,45,Masculino,2,Não informado,Casado(a),US$80K–US$120K,Azul,36,5,2,3,19099.0,2517,16582.0,0.628,4837.0,77,0.75,0.132,35–44,3.0,62.82,13.2,1,0
714267858,Cliente Ativo,44,Feminino,2,Ensino médio,Solteiro(a),Não informado,Azul,37,6,2,1,4559.0,1680,2879.0,0.628,4934.0,76,0.949,0.369,35–44,3.1,64.92,36.9,1,0
827062158,Cliente Ativo,58,Masculino,2,Ensino médio,Solteiro(a),US$80K–US$120K,Azul,54,6,3,2,22981.0,1696,21285.0,0.466,4192.0,66,0.571,0.074,55–64,4.5,63.52,7.4,1,0
710669733,Cliente Ativo,38,Feminino,1,Graduado,Solteiro(a),US$40K–US$60K,Azul,36,4,2,2,2358.0,1965,393.0,0.614,4922.0,80,0.6,0.833,35–44,3.0,61.52,83.3,1,0
716498883,Cliente Ativo,48,Masculino,4,Graduado,Solteiro(a),US$80K–US$120K,Azul,36,6,4,1,22067.0,685,21382.0,0.605,3577.0,64,0.882,0.031,45–54,3.0,55.89,3.1,1,0
780529908,Cliente Ativo,43,Feminino,3,Faculdade,Solteiro(a),Menos de US$40K,Azul,30,3,3,2,2023.0,1331,692.0,0.624,5098.0,79,0.681,0.658,35–44,2.5,64.53,65.8,1,0
714028083,Cliente Ativo,36,Feminino,1,Não informado,Solteiro(a),Não informado,Azul,31,6,1,2,2222.0,0,2222.0,0.769,4095.0,65,0.912,0.0,35–44,2.6,63.0,0.0,1,0
714572208,Cliente Ativo,59,Masculino,2,Graduado,Solteiro(a),US$60K–US$80K,Azul,36,6,3,2,1438.3,788,650.3,0.741,4297.0,65,0.585,0.548,55–64,3.0,66.11,54.8,1,0
708976908,Cliente Perdido,40,Masculino,3,Pós-graduado,Solteiro(a),US$80K–US$120K,Azul,36,4,4,3,8958.0,0,8958.0,0.483,2131.0,43,0.387,0.0,35–44,3.0,49.56,0.0,1,1
721409358,Cliente Ativo,36,Feminino,1,Sem escolaridade,Solteiro(a),Menos de US$40K,Azul,21,3,2,1,1937.0,733,1204.0,0.826,4547.0,73,0.973,0.378,35–44,1.8,62.29,37.8,1,0
809311758,Cliente Ativo,40,Masculino,3,Não informado,Solteiro(a),US$60K–US$80K,Prata,35,6,3,2,25219.0,1503,23716.0,0.944,4429.0,87,0.642,0.06,35–44,2.9,50.91,6.0,2,0
712602708,Cliente Perdido,36,Masculino,3,Não informado,Não informado,US$80K–US$120K,Azul,36,4,1,2,1815.0,0,1815.0,0.478,2039.0,34,0.36,0.0,35–44,3.0,59.97,0.0,1,1
789087858,Cliente Ativo,60,Feminino,0,Graduado,Casado(a),US$40K–US$60K,Azul,48,4,2,1,3361.0,2473,888.0,0.895,4589.0,69,1.029,0.736,55–64,4.0,66.51,73.6,1,0
711264033,Cliente Ativo,47,Masculino,3,Doutorado,Divorciado(a),US$40K–US$60K,Azul,36,4,2,3,4786.0,1516,3270.0,0.94,4973.0,74,0.85,0.317,45–54,3.0,67.2,31.7,1,0
770180808,Cliente Ativo,37,Feminino,4,Graduado,Solteiro(a),Não informado,Azul,31,3,3,2,1438.3,0,1438.3,0.919,5001.0,91,0.625,0.0,35–44,2.6,54.96,0.0,1,0
789271533,Cliente Ativo,51,Feminino,1,Doutorado,Solteiro(a),Menos de US$40K,Azul,40,5,3,2,1438.3,908,530.3,0.615,4653.0,74,0.897,0.631,45–54,3.3,62.88,63.1,1,0
720152058,Cliente Ativo,42,Feminino,1,Doutorado,Solteiro(a),Menos de US$40K,Azul,35,5,1,3,2725.0,2444,281.0,0.959,4965.0,85,0.809,0.897,35–44,2.9,58.41,89.7,1,0
